Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount,Target,RSI,MA5,MA20
1646179200000,2022-03-02,BTCUSDT,44421.2,45400.0,43334.09,43892.98,57782.65081,2550792948.288624,1653131,42454.0,388.1812751441173,40662.882,40195.881
1646092800000,2022-03-01,BTCUSDT,43160.0,44949.0,42809.98,44421.2,61743.09873,2701611023.69432,1866871,43892.98,220.11254904325548,41862.96,40366.8285
1646006400000,2022-02-28,BTCUSDT,37699.08,44225.84,37450.17,43160.0,73945.63858,2975160226.168985,1931087,44421.2,313.150434411216,42615.368,40461.723
1645920000000,2022-02-27,BTCUSDT,39116.73,39855.7,37000.0,37699.07,46229.44719,1780512702.886402,1265753,43160.0,-13957.659384183533,42325.45,40236.62
1645833600000,2022-02-26,BTCUSDT,39219.16,40348.45,38573.18,39116.72,29361.2568,1152621719.69438,924257,37699.07,3656.67507111456,41657.994,40104.5805
1645747200000,2022-02-25,BTCUSDT,38328.68,39683.53,38014.37,39219.17,56574.57125,2197889580.2826686,1408558,39116.72,2331.4419934640637,40723.231999999996,40019.644
1645660800000,2022-02-24,BTCUSDT,37250.02,39843.0,34322.28,38327.21,120476.29458,4335107392.009488,2622780,39219.17,-979.3942217228852,39504.433999999994,39880.3045
1645574400000,2022-02-23,BTCUSDT,38230.33,39249.93,37036.79,37250.01,43560.732,1665486687.2399373,1030872,38327.21,-174.83215039324762,38322.436,39778.7885
1645488000000,2022-02-22,BTCUSDT,37008.16,38429.0,36350.0,38230.33,53785.94589,2010628230.754918,1212527,37250.01,-1835.4827103737923,38428.688,39706.7365
1645401600000,2022-02-21,BTCUSDT,38386.89,39494.35,36800.0,37008.16,62347.68496,2382027320.8617606,1352290,38230.33,-937.1856629653848,38006.976,39668.2775
1645315200000,2022-02-20,BTCUSDT,40079.17,40125.44,38000.0,38386.89,33439.29011,1293216601.4518795,811235,37008.16,-29860.96698113466,37840.520000000004,39647.254
1645228800000,2022-02-19,BTCUSDT,39974.45,40444.32,39639.03,40079.17,18042.0551,721960636.0646691,586653,38386.89,1591.8688803746293,38190.912000000004,39714.734000000004
1645142400000,2022-02-18,BTCUSDT,40515.71,40959.88,39450.0,39974.44,43845.92241,1765622365.952756,1025882,40079.17,1313.1790549541026,38735.798,39742.356
1645056000000,2022-02-17,BTCUSDT,43873.56,44164.71,40073.21,40515.7,47245.99494,1993400162.948067,1067658,39974.44,-416.85446009389534,39192.871999999996,39671.0555
1644969600000,2022-02-16,BTCUSDT,44544.85,44549.97,43307.0,43873.56,28471.8727,1250973502.301845,823745,40515.7,-51486.97219360214,40565.952,39928.202000000005
1644883200000,2022-02-15,BTCUSDT,42535.94,44751.4,42427.03,44544.86,38095.19576,1672855933.625659,990694,43873.56,8201.398997250359,41797.546,40256.045
1644796800000,2022-02-14,BTCUSDT,42053.65,42842.4,41550.56,42535.94,34010.1306,1436927831.4445865,867622,44544.86,-1625.140210877165,42288.9,40461.8015
1644710400000,2022-02-13,BTCUSDT,42217.87,42760.0,41870.0,42053.66,17732.08113,750533311.6529565,624898,42535.94,232.90022711667424,42704.744,40594.5865
1644624000000,2022-02-12,BTCUSDT,42373.73,43079.49,41688.88,42217.87,26556.85681,1123136004.7237244,830322,42053.66,286.61657772116746,43045.178,40748.047
1644537600000,2022-02-11,BTCUSDT,43495.44,43920.0,41938.51,42373.73,44975.1687,1937866768.5059533,1169354,42217.87,283.45696388719756,42745.21200000001,40744.033500000005
1644451200000,2022-02-10,BTCUSDT,44372.71,45821.0,43174.01,43495.44,62357.29091,2772188373.2227836,1541483,42373.73,194.7190817746111,42535.328,40724.1565
1644364800000,2022-02-09,BTCUSDT,44043.0,44799.0,43117.92,44372.72,34428.16729,1512500139.1430995,1066395,43495.44,153.60459712665534,42902.684,40721.7325
1644278400000,2022-02-08,BTCUSDT,43839.99,45492.0,42666.0,44042.99,64880.29387,2847485971.4977336,1653350,44372.72,171.35855185061567,43300.55,40765.882
1644192000000,2022-02-07,BTCUSDT,42380.87,44500.5,41645.85,43839.99,51060.62006,2204523609.9033957,1473274,44042.99,145.79534326820192,43624.974,41072.928
1644105600000,2022-02-06,BTCUSDT,41382.6,42656.0,41116.56,42380.87,22405.16704,934168802.8801152,788291,43839.99,214.86737539997665,43626.402,41236.135500000004
1644019200000,2022-02-05,BTCUSDT,41571.7,41913.69,40843.01,41382.59,32532.34372,1349805515.9300363,1006352,42380.87,528.5694557395166,43203.831999999995,41344.3065
1643932800000,2022-02-04,BTCUSDT,37311.98,41772.33,37026.73,41574.25,64703.95874,2526572562.0582848,1380724,41382.59,442.62381157762536,42644.138,41506.658500000005
1643846400000,2022-02-03,BTCUSDT,36896.37,37387.0,36250.0,37311.61,32081.10999,1179502838.6566265,848961,41574.25,-204.1103714315144,41297.862,41509.7385
1643760000000,2022-02-02,BTCUSDT,38694.59,38855.92,36586.95,36896.36,35794.6813,1353093948.9776013,907905,37311.61,-45.60597374304888,39909.136,41443.04
1643673600000,2022-02-01,BTCUSDT,38466.9,39265.2,38000.0,38694.59,34574.44663,1334266166.7099986,917617,36896.36,-73.65386554808575,39171.880000000005,41527.3615
1643587200000,2022-01-31,BTCUSDT,37881.75,38744.0,36632.61,38466.9,36855.2458,1386754529.0295446,936014,38694.59,-105.89598529382845,38588.742,41531.362
1643500800000,2022-01-30,BTCUSDT,38166.83,38359.26,37351.63,37881.76,21430.66527,812750216.6010319,698593,38466.9,-103.28507394712231,37850.244000000006,41421.4915
1643414400000,2022-01-29,BTCUSDT,37716.57,38720.74,37268.44,38166.84,26129.49682,989652386.9966494,816601,37881.76,-109.35046148757198,38021.29,41331.1115
1643328000000,2022-01-28,BTCUSDT,37160.11,38000.0,36155.01,37716.56,42154.26956,1560203931.220128,1061101,38166.84,-91.77161237403804,38185.33,41191.1545
1643241600000,2022-01-27,BTCUSDT,36807.24,37234.47,35507.01,37160.1,53020.87934,1925920128.3436608,1308408,37716.56,-49.75660343406969,37878.43199999999,40855.4815
1643155200000,2022-01-26,BTCUSDT,36958.32,38919.98,36234.63,36809.34,69830.16036,2627491976.6908574,1584468,37160.1,-30.078747861405787,37546.92,40468.7055
1643068800000,2022-01-25,BTCUSDT,36660.35,37545.14,35701.0,36958.32,49232.40183,1799224214.4997392,1248246,36809.34,-34.214014202496344,37362.231999999996,40189.8245
1642982400000,2022-01-24,BTCUSDT,36244.55,37550.0,32917.17,36660.35,91904.753211,3192041586.10319,1999352,36958.32,-33.761442077875756,37060.934,39920.159
1642896000000,2022-01-23,BTCUSDT,35071.42,36499.0,34601.01,36244.55,44279.52354,1572414639.0428774,1142407,36660.35,-39.50168830830199,36766.53199999999,39621.493
1642809600000,2022-01-22,BTCUSDT,36445.31,36835.22,34008.0,35071.42,90471.338961,3207531048.0306516,2099978,36244.55,-38.40730007272819,36348.796,39256.377499999995
1642723200000,2022-01-21,BTCUSDT,40680.92,41100.0,35440.45,36445.31,88860.891999,3405501703.2219367,2092561,35071.42,-70.31043451473391,36275.990000000005,38903.871
1642636800000,2022-01-20,BTCUSDT,41660.0,43505.0,40553.31,40680.91,42330.33953,1784801200.4044871,1098761,36445.31,232.74211260499192,37020.508,38719.2805
1642550400000,2022-01-19,BTCUSDT,42352.12,42559.13,41138.56,41660.01,31685.72159,1327478459.1602297,924528,40680.91,185.1706149696135,38020.44,38600.131499999996
1642464000000,2022-01-18,BTCUSDT,42201.63,42691.0,41250.0,42352.12,29324.08257,1228459687.3994458,905061,41660.01,210.92814002892635,39241.954000000005,38525.738
1642377600000,2022-01-17,BTCUSDT,43071.66,43176.18,41540.42,42201.62,27562.08613,1169381684.4668436,918029,42352.12,206.56863165110104,40667.994,38516.7755
1642291200000,2022-01-16,BTCUSDT,43084.29,43475.0,42581.79,43071.66,20602.35271,887203134.0531468,732171,42201.62,165.4135917840421,41993.264,38601.229
1642204800000,2022-01-15,BTCUSDT,43059.96,43800.0,42555.0,43084.29,21936.05616,946488263.548448,752688,43071.66,169.03781431432955,42473.94,38676.731
1642118400000,2022-01-14,BTCUSDT,42558.35,43448.78,41725.95,43059.96,32640.88292,1392000443.3501673,946938,43084.29,155.5629374555527,42753.93,38964.148499999996
1642032000000,2022-01-13,BTCUSDT,43902.65,44500.0,42311.22,42560.11,34910.87762,1515944525.4954946,1036234,43059.96,153.93212234792162,42795.528000000006,39247.335999999996
1641945600000,2022-01-12,BTCUSDT,42729.29,44322.0,42450.0,43902.66,33943.2928,1470906437.7120714,1023902,42560.11,136.11256788076668,43135.736,39507.7395
1641859200000,2022-01-11,BTCUSDT,41822.49,43100.0,41268.93,42729.29,37296.43729,1574803608.9600787,1015526,43902.66,164.71962252446303,43067.262,39720.859000000004
1641772800000,2022-01-10,BTCUSDT,41864.62,42248.5,39650.0,41822.49,50729.17019,2088111339.5055964,1250983,42729.29,184.1468848190868,42814.902,39917.8955
1641686400000,2022-01-09,BTCUSDT,41679.74,42786.7,41200.02,41864.62,22724.39426,952830064.5125848,752733,41822.49,169.89201202120276,42575.834,40102.7845
1641600000000,2022-01-08,BTCUSDT,41566.48,42300.0,40501.0,41679.74,32952.73111,1367233494.827767,1021908,41864.62,144.48528521621245,42399.759999999995,40300.9435
1641513600000,2022-01-07,BTCUSDT,43082.3,43145.83,40610.0,41566.48,54836.50818,2293851015.4652367,1406635,41679.74,159.6150879584158,41932.524000000005,40521.2625
1641427200000,2022-01-06,BTCUSDT,43451.14,43816.0,42430.58,43082.31,38880.37305,1674466154.4383326,1150707,41566.48,227.1337553094034,42003.128000000004,40834.91100000001
1641340800000,2022-01-05,BTCUSDT,45832.01,47070.0,42500.0,43451.13,51784.11857,2334288544.645448,1478532,43082.31,270.45144937246044,42328.85600000001,41159.5515
1641254400000,2022-01-04,BTCUSDT,46446.1,47557.54,45500.0,45832.01,35491.4136,1649170424.1276135,1021815,43451.13,187.7323708508029,43122.333999999995,41618.1345
1641168000000,2022-01-03,BTCUSDT,47286.18,47570.0,45696.0,46446.1,27662.0771,1292203508.3256547,885624,45832.01,168.3826994119423,44075.606,42128.212
1641081600000,2022-01-02,BTCUSDT,47722.66,47990.0,46654.0,47286.18,18340.4604,866610995.5633582,709624,46446.1,168.86881542856617,45219.545999999995,42738.95
1640995200000,2022-01-01,BTCUSDT,46216.93,47954.63,46208.37,47722.65,19604.46325,924155159.5834864,714899,47286.18,162.57578109504232,46147.614,43302.816999999995
1640908800000,2021-12-31,BTCUSDT,47120.88,48548.26,45678.0,46216.93,34937.99796,1650715977.918517,1059783,47722.65,238.86353053719233,46700.774,43579.618
1640822400000,2021-12-30,BTCUSDT,46464.66,47900.0,45900.0,47120.87,30352.29569,1428755720.453203,910157,46216.93,185.1619028407547,46958.546,43852.66100000001
1640736000000,2021-12-29,BTCUSDT,47543.74,48139.08,46096.99,46464.66,39498.87,1873785571.2732968,1114074,47120.87,277.2146760343484,46962.258,44058.288
1640649600000,2021-12-28,BTCUSDT,50701.44,50704.05,47313.01,47543.74,45853.33924,2242102220.9310036,1345774,46464.66,169.93259873921227,47013.770000000004,44325.394
1640563200000,2021-12-27,BTCUSDT,50775.48,52088.0,50449.0,50701.44,28779.58212,1471423612.091862,1009238,47543.74,127.70676712899608,47609.528000000006,44706.883
1640476800000,2021-12-26,BTCUSDT,50399.67,51280.0,49412.0,50775.49,22569.88914,1132200241.5624182,797133,50701.44,127.6075175600138,48521.240000000005,45091.443
1640390400000,2021-12-25,BTCUSDT,50819.99,51156.23,50142.32,50399.66,19135.51613,971491029.130824,766979,50775.49,130.40188442095786,49176.998,45458.428
1640304000000,2021-12-24,BTCUSDT,50838.82,51810.0,50384.43,50820.0,31661.94946,1616919305.7036664,1074410,50399.66,127.4248069923661,50048.066000000006,45871.4225
1640217600000,2021-12-23,BTCUSDT,48588.17,51375.0,47920.42,50838.81,35192.54046,1738129830.7814522,1176050,50820.0,132.71784954554238,50707.08,46218.229999999996
1640131200000,2021-12-22,BTCUSDT,48887.59,49576.13,48421.87,48588.16,27004.2022,1322418595.3337295,949480,50838.81,193.21358839640772,50284.424,46511.1735
1640044800000,2021-12-21,BTCUSDT,46914.17,49328.96,46630.0,48889.88,37713.92924,1827234149.05988,1119412,48588.16,256.5929879295064,49907.302,46864.543
1639958400000,2021-12-20,BTCUSDT,46681.24,47537.57,45558.85,46914.16,35848.50609,1663363117.8304534,1076488,48889.88,1545.1416485065838,49210.202,47117.020000000004
1639872000000,2021-12-19,BTCUSDT,46834.47,48300.01,46406.91,46681.23,29305.70665,1384958598.3627698,874827,46914.16,-1056.6344325977382,48382.448000000004,47367.0945
1639785600000,2021-12-18,BTCUSDT,46133.83,47392.37,45500.0,46834.48,25020.05271,1165205135.7008429,862066,46681.23,-687.8063884166316,47581.582,47630.4945
1639699200000,2021-12-17,BTCUSDT,47632.38,47995.96,45456.0,46131.2,43104.4887,2015966349.5161328,1261780,46834.48,-7125.731949142338,47090.189999999995,47782.939
1639612800000,2021-12-16,BTCUSDT,48864.98,49436.43,47511.0,47632.38,31949.86739,1551200654.0527449,1023983,46131.2,1311.0457273562686,46838.69,47992.0015
1639526400000,2021-12-15,BTCUSDT,48336.95,49500.0,46547.0,48864.98,51629.181,2487012309.091549,1438176,47632.38,330.73631849086746,47228.85400000001,48143.65
1639440000000,2021-12-14,BTCUSDT,46702.76,48700.41,46290.0,48343.28,39955.98445,1887427362.4740963,1194992,48864.98,857.9495710033246,47561.264,48238.509
1639353600000,2021-12-13,BTCUSDT,50053.9,50189.97,45672.75,46702.75,50869.52093,2423888500.7903047,1399599,48343.28,-92.57906964530852,47534.918,48209.3375
1639267200000,2021-12-12,BTCUSDT,49389.99,50777.0,48638.0,50053.9,26017.93421,1292315883.6245537,863605,46702.75,-967.1766515611384,48319.458,48325.9
1639180800000,2021-12-11,BTCUSDT,47140.54,49485.71,46751.0,49389.99,28889.19358,1397524635.5814018,957390,50053.9,-691.2208939554461,48670.979999999996,48484.553
1639094400000,2021-12-10,BTCUSDT,47535.9,50125.0,46852.0,47140.54,44233.57391,2135023722.853152,1215231,49389.99,-178.25197175672525,48326.092,48485.5365
1639008000000,2021-12-09,BTCUSDT,50471.19,50797.76,47320.0,47545.59,37692.68665,1841474998.89511,1130599,47140.54,-210.88630580404572,48166.554,48539.583
1638921600000,2021-12-08,BTCUSDT,50588.95,51200.0,48600.0,50471.19,38425.92466,1925458787.114752,1118225,47545.59,524.1844261642145,48920.242,48685.9555
1638835200000,2021-12-07,BTCUSDT,50441.91,51936.33,50039.74,50588.95,38253.46877,1950573500.2086656,1212350,50471.19,570.1112961796753,49027.252,48680.331
1638748800000,2021-12-06,BTCUSDT,49396.32,50891.11,47100.0,50441.92,58571.21575,2851528919.1795363,1741956,50588.95,274.58188765675726,49237.638,48663.652500000004
1638662400000,2021-12-05,BTCUSDT,49152.46,49699.05,47727.21,49396.33,45580.82012,2231486105.843912,1371839,50441.92,356.76733821958715,49688.795999999995,48613.486
1638576000000,2021-12-04,BTCUSDT,53601.05,53859.1,42000.3,49152.47,114203.373748,5495712061.978532,3362771,49396.33,411.2761487323075,50010.172,48530.1095
1638489600000,2021-12-03,BTCUSDT,56484.26,57600.0,51680.0,53601.05,58927.69027,3246198505.9468513,1865063,49152.47,187.1780557842526,50636.144,48668.2215
1638403200000,2021-12-02,BTCUSDT,57184.07,57375.47,55777.77,56480.34,37574.05976,2127110102.107309,1307890,53601.05,173.59967721373062,51814.422000000006,49062.8305
1638316800000,2021-12-01,BTCUSDT,56950.56,59053.55,56458.01,57184.07,44956.63656,2584928714.0757422,1442301,56480.34,178.278633840961,53162.852,49477.54
1638230400000,2021-11-30,BTCUSDT,57776.25,59176.99,55875.55,56950.56,49161.05194,2823644073.0219045,1587472,57184.07,172.30948685298955,54673.698,49979.36
1638144000000,2021-11-29,BTCUSDT,57274.89,58865.97,56666.67,57776.25,40125.28009,2313371348.113543,1349625,56950.56,141.39025601661623,56398.454000000005,50534.111
1638057600000,2021-11-28,BTCUSDT,54716.47,57445.05,53256.64,57274.88,36163.7137,1982198373.5328348,1253408,57776.25,170.41592692404635,57133.219999999994,51056.131
1637971200000,2021-11-27,BTCUSDT,53723.72,55280.0,53610.0,54721.03,29716.99957,1623173123.4917314,1110145,57274.88,230.83113238692627,56781.35799999999,51485.6225
1637884800000,2021-11-26,BTCUSDT,58960.37,59150.0,53500.0,53726.53,65927.87066,3649353860.4295673,2138184,54721.03,186.846624425485,56089.85,51790.33
1637798400000,2021-11-25,BTCUSDT,57138.29,59398.9,57000.0,58960.36,42153.51522,2455658857.7005925,1604266,53726.53,150.10797414227352,56491.81,52295.099
1637712000000,2021-11-24,BTCUSDT,57541.26,57735.0,55837.0,57138.29,39612.04964,2246374244.330568,1432991,58960.36,213.11934724242923,56364.21799999999,52734.8495
1637625600000,2021-11-23,BTCUSDT,56243.83,58009.99,55317.0,57541.27,49917.85017,2837210673.4885187,1570845,57138.29,208.47860857958204,56417.496,53276.7755
1637539200000,2021-11-22,BTCUSDT,58617.7,59444.0,55610.0,56247.18,51724.32047,2968622334.137657,1624768,57541.27,249.67184932285537,56722.726,53586.4395
1637452800000,2021-11-21,BTCUSDT,59707.52,60029.76,58486.65,58622.02,31902.22785,1886578154.5167084,1249219,56247.18,182.84746181586425,57701.824,54048.041000000005
1637366400000,2021-11-20,BTCUSDT,58057.1,59845.0,57353.0,59707.51,33811.5901,1982718831.1570768,1200190,58622.02,170.10290818414708,57851.254,54676.389500000005
1637280000000,2021-11-19,BTCUSDT,56891.62,58320.0,55600.0,58052.24,50715.88726,2896189975.910774,1560459,59707.51,303.4211076139193,58034.043999999994,55201.721999999994
1637193600000,2021-11-18,BTCUSDT,60344.86,60976.0,56474.26,56891.62,62146.99931,3644824179.1448526,1960419,58052.24,2583.7774751993443,57904.114,55522.743500000004
1637107200000,2021-11-17,BTCUSDT,60058.87,60840.23,58373.0,60344.87,46289.38491,2767802055.200423,1471305,56891.62,423.1865350544164,58723.652,56010.53949999999
1637020800000,2021-11-16,BTCUSDT,63606.73,63617.31,58574.07,60058.87,77455.15609,4705744041.299647,2353681,60344.87,430.3328818554129,59011.022,56491.387
1636934400000,2021-11-15,BTCUSDT,65519.11,66401.82,63400.0,63606.74,37829.37124,2460915922.876128,1305209,60058.87,276.10475277378055,59790.868,57201.907499999994
1636848000000,2021-11-14,BTCUSDT,64380.01,65550.51,63576.27,65519.1,25705.07347,1658473781.2937696,951393,63606.74,218.4636023783935,61284.240000000005,58020.239
1636761600000,2021-11-13,BTCUSDT,64122.22,65000.0,63360.22,64380.0,22504.97383,1442441613.5983922,904149,65519.1,186.46522351762135,62781.916000000005,58559.186499999996
1636675200000,2021-11-12,BTCUSDT,64774.25,65450.7,62278.0,64122.23,44490.10816,2844286547.504041,1479149,64380.0,173.25067095048905,63537.388,58941.281
1636588800000,2021-11-11,BTCUSDT,64882.42,65600.07,64100.0,64774.26,37237.98058,2415537333.57771,1327827,64122.23,230.9778289960266,64480.466,59320.7905
1636502400000,2021-11-10,BTCUSDT,66947.67,69000.0,62822.9,64882.43,65171.504046,4335575752.805223,2347934,64774.26,174.80301234223543,64735.60400000001,59717.384
1636416000000,2021-11-09,BTCUSDT,67525.82,68524.25,66222.4,66947.66,44661.378068,3014326962.087268,1847655,64882.43,161.58419967702793,65021.316000000006,60175.95449999999
1636329600000,2021-11-08,BTCUSDT,63273.58,67789.0,63273.58,67525.83,54442.094554,3575716171.0442996,2349581,66947.66,139.88739787119908,65650.482,60688.502
1636243200000,2021-11-07,BTCUSDT,61470.62,63286.35,61322.78,63273.59,25515.6883,1585744720.199772,1068629,67525.83,288.13002921594216,65480.754,61116.130000000005
1636156800000,2021-11-06,BTCUSDT,60940.18,61560.49,60050.0,61470.61,25590.57408,1556774943.5537283,965309,63273.59,698.6035959389719,64820.024,61503.333999999995
1636070400000,2021-11-05,BTCUSDT,61395.01,62595.72,60721.0,60937.12,31604.48749,1943346371.470386,1243074,61470.61,426.9529408502251,64030.962,61602.172000000006
1635984000000,2021-11-04,BTCUSDT,62896.49,63086.31,60677.01,61395.01,35930.93314,2218138026.7045407,1346081,60937.12,283.67452074992383,62920.43200000001,61815.00800000001
1635897600000,2021-11-03,BTCUSDT,63220.57,63500.0,60382.76,62896.48,43336.09049,2713389500.4663587,1601925,61395.01,424.1710135953375,61994.562,62082.768500000006
1635811200000,2021-11-02,BTCUSDT,60911.12,64270.0,60624.68,63219.99,46368.2841,2909221038.40065,1858362,62896.48,352.618692109126,61983.842000000004,62431.40900000001
1635724800000,2021-11-01,BTCUSDT,61299.81,62437.74,59405.0,60911.11,44687.66672,2737282804.738131,1472636,63219.99,-281.89439945393093,61871.942,62545.8635
1635638400000,2021-10-31,BTCUSDT,61859.19,62405.3,59945.36,61299.8,39267.63794,2396556477.343494,1563417,60911.11,-143.98502121204945,61944.478,62625.478
1635552000000,2021-10-30,BTCUSDT,62253.7,62359.25,60673.0,61859.19,31478.12566,1937860260.4380624,1197748,61299.8,-263.1911964804964,62037.314,62815.8255
1635465600000,2021-10-29,BTCUSDT,60575.9,62980.0,60174.81,62253.71,43973.90414,2706090987.3096256,1417344,61859.19,-376.1838246312578,61908.759999999995,63083.93000000001
1635379200000,2021-10-28,BTCUSDT,58413.44,62499.0,57820.0,60575.89,61056.35301,3677629851.059607,1878275,62253.71,-151.89323475539294,61379.94,63095.48100000001
1635292800000,2021-10-27,BTCUSDT,60328.81,61496.0,58000.0,58413.44,62124.49016,3688306192.972418,1913083,60575.89,-96.90647226228512,60880.406,63013.2095
1635206400000,2021-10-26,BTCUSDT,63078.78,63293.48,59817.55,60328.81,40217.50083,2492606133.3189454,1334460,58413.44,-92.44823496528826,60686.208,62849.313
1635120000000,2021-10-25,BTCUSDT,60852.22,63710.63,60650.0,63078.78,36853.83806,2309339650.10938,1270453,60328.81,-186.43392810964536,60930.126000000004,62727.297
1635033600000,2021-10-24,BTCUSDT,61286.75,61500.0,59510.63,60852.22,31226.57676,1889694558.9504948,1052085,63078.78,-342.40161561430125,60649.828,62550.907999999996
1634947200000,2021-10-23,BTCUSDT,60688.23,61747.64,59562.15,61286.75,27626.93678,1686121722.2187824,982103,60852.22,-4745.643424344624,60792.0,62409.134
1634860800000,2021-10-22,BTCUSDT,62193.15,63732.39,60000.0,60688.22,52119.35886,3229377744.311425,1555280,61286.75,-3505.560466050604,61246.95599999999,62204.831999999995
1634774400000,2021-10-21,BTCUSDT,66001.4,66639.74,62000.0,62193.15,68538.64537,4407757970.879756,2181665,60688.22,1224.394216553485,61619.824,62070.367999999995
1634688000000,2021-10-20,BTCUSDT,64280.59,67000.0,63481.4,66001.41,51428.934856,3362878816.4045925,1823286,62193.15,389.0319588525341,62204.35,62023.0555
1634601600000,2021-10-19,BTCUSDT,62005.6,64486.0,61322.22,64280.59,53628.107744,3370863940.269437,1755708,66001.41,1108.3971336979075,62890.024,61860.79350000001
1634515200000,2021-10-18,BTCUSDT,61528.32,62695.78,59844.45,62009.84,51798.44844,3195091233.4205527,1629184,64280.59,1069.931648357653,63034.64199999999,61797.60599999999
1634428800000,2021-10-17,BTCUSDT,60875.57,61718.39,58963.0,61528.33,39099.24124,2371696294.797305,1331655,62009.84,4973.950903601288,63202.664000000004,61800.492000000006
1634342400000,2021-10-16,BTCUSDT,61672.42,62378.42,60150.0,60875.57,35467.88096,2173374058.808911,1360379,61528.33,-1098.7556170065643,62939.148,61797.4145
1634256000000,2021-10-15,BTCUSDT,57347.94,62933.0,56850.0,61672.42,82512.908022,4959389368.726733,2649137,60875.57,-1928.453955856797,62073.35,61811.284999999996
1634169600000,2021-10-14,BTCUSDT,57370.83,58532.54,56818.05,57347.94,43053.336781,2481915791.591235,1372048,61672.42,-347.27644480242884,60686.81999999999,61533.85799999999
1634083200000,2021-10-13,BTCUSDT,55996.91,57777.0,54167.19,57367.0,55808.44492,3123307687.477303,1610489,57347.94,-1073.0639119299692,59758.252,61241.20849999999
1633996800000,2021-10-12,BTCUSDT,57471.35,57680.0,53879.0,55996.93,53471.2855,3017210682.8859496,1554412,57367.0,-215.00133891058857,58651.971999999994,60995.4995
1633910400000,2021-10-11,BTCUSDT,54659.01,57839.04,54415.06,57471.35,52933.165751,2994673617.7236485,1690409,55996.93,-143.34641716436934,57971.128000000004,60804.077000000005
1633824000000,2021-10-10,BTCUSDT,54949.72,56561.31,54080.0,54659.0,89237.836128,4923958325.389875,2427176,57471.35,-129.78789708746007,56568.443999999996,60444.067500000005
1633737600000,2021-10-09,BTCUSDT,53955.67,55489.0,53661.67,54949.72,55177.08013,3024862790.6955924,1609483,54659.0,-124.57318333667344,56088.8,60078.867999999995
1633651200000,2021-10-08,BTCUSDT,53785.22,56100.0,53617.61,53951.43,46160.25785,2522087625.0940795,1548832,54949.72,-117.18103132203908,55405.686,59747.645
1633564800000,2021-10-07,BTCUSDT,55315.0,55332.31,53357.0,53785.22,54917.37766,2983143121.088643,1703147,53951.43,-75.99147471494172,54963.344,59516.23400000001
1633478400000,2021-10-06,BTCUSDT,51471.99,55750.0,50382.41,55315.0,79877.545181,4236927265.3815217,2443126,53785.22,-38.46782970146188,54532.074,59265.54350000001
1633392000000,2021-10-05,BTCUSDT,49224.93,51886.3,49022.4,51471.99,52125.66793,2618101829.017722,1641651,55315.0,-32.094296019861616,53894.672,58685.204000000005
1633305600000,2021-10-04,BTCUSDT,48200.01,49536.12,46891.0,49224.94,46796.49372,2258464361.1263566,1437692,51471.99,-32.15379080008444,52749.716,58103.840000000004
1633219200000,2021-10-03,BTCUSDT,47634.89,49228.08,47088.0,48200.01,30825.05601,1482764462.1905773,1114294,49224.94,-30.84282190103474,51599.432,57449.503000000004
1633132800000,2021-10-02,BTCUSDT,48141.6,48336.59,47430.18,47634.9,30508.98131,1459064880.5324447,996116,48200.01,-31.046993845477573,50369.368,56796.837
1633046400000,2021-10-01,BTCUSDT,43820.01,48495.0,43283.03,48141.61,66244.87492,3076094886.5924745,1771237,47634.9,-28.236964379811667,48934.69,56094.259999999995
1632960000000,2021-09-30,BTCUSDT,41524.29,44141.37,41410.17,43824.1,46381.22781,2005486003.5646772,1197815,48141.61,-28.2515173205243,47405.112,54985.394499999995
1632873600000,2021-09-29,BTCUSDT,41025.01,42590.0,40753.88,41524.28,33511.53487,1399625476.0563762,884909,43824.1,-23.996068856862937,45864.98,53847.579000000005
1632787200000,2021-09-28,BTCUSDT,42147.35,42787.38,40888.0,41026.54,43372.2624,1816305387.838858,1045389,41524.28,-25.394328404270013,44430.286,52798.414000000004
1632700800000,2021-09-27,BTCUSDT,43160.9,44350.0,42098.0,42147.35,39776.84383,1728912299.8034244,1001487,41026.54,-22.50078308535629,43332.776,51829.365
1632614400000,2021-09-26,BTCUSDT,42670.63,43950.0,40750.0,43160.9,49879.99765,2124657079.2797763,1374145,42147.35,-38.80267174576667,42336.634,50943.6315
1632528000000,2021-09-25,BTCUSDT,42810.58,42966.84,41646.28,42670.64,33594.57189,1428238748.2095258,949787,43160.9,-33.967121315277666,42105.942,49993.542499999996
1632441600000,2021-09-24,BTCUSDT,44865.26,45200.0,40675.0,42810.57,84113.426292,3596718231.050549,1819744,42670.64,-38.69342223131787,42363.2,49266.674
1632355200000,2021-09-23,BTCUSDT,43546.37,44978.0,43069.09,44865.26,48699.57655,2147211305.482089,1196106,42810.57,-71.36209130982652,43130.944,48641.587
1632268800000,2021-09-22,BTCUSDT,40734.09,44000.55,40565.39,43543.61,58349.05542,2482639471.907596,1304011,44865.26,-41.080025383578345,43410.196,48018.920999999995
1632182400000,2021-09-21,BTCUSDT,43016.64,43639.0,39600.0,40734.38,84534.080485,3551997786.6903553,1820721,43543.61,-45.03506832526048,42924.89200000001,47182.072499999995
